OrderID,Date,CustomerID,Category,Product,Amount,Quantity,Device
1328,2025-01-20,C428,Beauty,Cream,25973,1,Tablet
1329,2025-03-12,C458,Electronics,Headphones,27679,2,Tablet
1330,2025-03-09,C243,Home,Table,59787,2,Mobile
1331,2025-03-21,C378,Fashion,Jacket,29441,3,Mobile
1332,2025-01-26,C497,Beauty,Perfume,58374,3,Desktop
1333,2025-01-17,C299,Home,Mixer,2622,3,Desktop
1334,2025-03-08,C259,Home,Chair,6283,3,Tablet
1335,2025-02-03,C403,Home,Chair,1734,1,Tablet
1336,2025-01-08,C156,Fashion,Dress,47812,2,Tablet
1337,2025-01-07,C163,Home,Table,41290,3,Desktop
1338,2025-02-28,C102,Electronics,Tablet,19727,3,Tablet
1339,2025-03-22,C389,Home,Chair,52981,3,Tablet
1340,2025-03-15,C466,Fashion,Dress,19808,2,Tablet
1341,2025-02-11,C153,Fashion,Jacket,34256,3,Mobile
1342,2025-02-24,C464,Fashion,Dress,29973,1,Mobile
1343,2025-03-02,C166,Beauty,Cream,6245,1,Desktop
1344,2025-02-21,C369,Fashion,Jacket,5316,2,Tablet
1345,2025-02-26,C316,Beauty,Perfume,38492,2,Tablet
1346,2025-01-17,C358,Beauty,Facewash,54189,1,Mobile
1347,2025-01-16,C370,Beauty,Facewash,8679,3,Tablet
1348,2025-03-13,C180,Fashion,Jacket,31221,1,Tablet
1349,2025-02-17,C161,Home,Mixer,39626,2,Mobile
1350,2025-02-09,C290,Home,Mixer,34460,1,Mobile
1351,2025-01-19,C173,Home,Table,19466,2,Mobile
1352,2025-01-24,C210,Beauty,Cream,58805,2,Desktop
1353,2025-01-06,C134,Beauty,Cream,8216,3,Desktop
1354,2025-02-13,C331,Beauty,Facewash,37756,2,Tablet
1355,2025-01-18,C167,Beauty,Facewash,54887,3,Tablet
1356,2025-02-11,C472,Beauty,Facewash,43926,2,Mobile
1357,2025-03-11,C273,Electronics,Tablet,25577,1,Desktop
1358,2025-01-22,C145,Electronics,Tablet,48428,2,Tablet
1359,2025-03-13,C429,Electronics,Headphones,36968,3,Mobile
1360,2025-01-07,C487,Electronics,Laptop,40747,3,Tablet
1361,2025-03-10,C437,Fashion,Jacket,33140,1,Mobile
1362,2025-03-16,C461,Fashion,Shirt,18219,1,Mobile
1363,2025-02-21,C264,Beauty,Cream,53082,3,Tablet
1364,2025-01-24,C323,Electronics,Tablet,56690,1,Desktop
1365,2025-02-02,C295,Beauty,Cream,56537,3,Desktop
1366,2025-01-19,C246,Electronics,Mobile,6709,3,Mobile
1367,2025-02-22,C257,Fashion,Dress,50551,1,Mobile
1368,2025-01-08,C113,Fashion,Shirt,40470,2,Mobile
1369,2025-02-11,C311,Home,Lamp,6671,2,Mobile
1370,2025-01-31,C203,Home,Lamp,54446,1,Mobile
1371,2025-02-04,C158,Fashion,Jacket,33533,3,Desktop
1372,2025-03-03,C133,Electronics,Headphones,30662,3,Desktop
1373,2025-03-12,C237,Electronics,Tablet,41719,1,Mobile
1374,2025-02-08,C164,Electronics,Laptop,50202,3,Tablet
1375,2025-01-19,C204,Beauty,Facewash,5699,3,Tablet
1376,2025-03-13,C316,Home,Chair,51450,1,Tablet
1377,2025-03-25,C248,Beauty,Cream,265,2,Tablet
1378,2025-02-02,C406,Fashion,Shirt,4143,2,Desktop
1379,2025-03-07,C399,Beauty,Perfume,55410,3,Mobile
1380,2025-01-09,C388,Home,Mixer,10778,3,Tablet
1381,2025-03-13,C171,Home,Mixer,26106,3,Mobile
1382,2025-03-29,C262,Home,Lamp,14018,3,Tablet
1383,2025-02-01,C239,Home,Table,49528,3,Desktop
1384,2025-01-03,C268,Home,Table,14003,2,Tablet
1385,2025-03-28,C104,Fashion,Shirt,40097,2,Mobile
1386,2025-02-20,C350,Fashion,Jacket,36624,3,Tablet
1387,2025-03-28,C327,Electronics,Mobile,35500,1,Tablet
1388,2025-02-19,C283,Electronics,Headphones,53466,2,Tablet
1389,2025-02-26,C198,Fashion,Shirt,8376,2,Desktop
1390,2025-04-01,C448,Electronics,Laptop,48902,1,Desktop
1391,2025-01-29,C255,Home,Chair,6096,3,Tablet
1392,2025-04-01,C352,Fashion,Jacket,23989,1,Desktop
1393,2025-02-05,C156,Fashion,Shirt,13050,3,Desktop
1394,2025-03-14,C478,Beauty,Shampoo,36361,1,Tablet
1395,2025-01-17,C133,Fashion,Shirt,38745,1,Tablet
1396,2025-02-05,C500,Home,Chair,57937,3,Tablet
1397,2025-02-02,C414,Fashion,Shirt,45615,3,Tablet
1398,2025-01-07,C432,Beauty,Cream,28191,3,Tablet
1399,2025-03-29,C162,Home,Lamp,55534,2,Desktop
1400,2025-01-29,C469,Beauty,Facewash,23889,3,Mobile
1401,2025-01-01,C261,Electronics,Headphones,27729,3,Desktop
1402,2025-01-29,C112,Beauty,Shampoo,22135,1,Tablet
1403,2025-02-09,C268,Beauty,Cream,16582,1,Mobile
1404,2025-03-17,C112,Electronics,Mobile,2026,2,Desktop
1405,2025-02-13,C222,Home,Table,16397,1,Desktop
1406,2025-03-18,C497,Electronics,Headphones,34257,1,Mobile
1407,2025-01-11,C163,Beauty,Cream,41182,2,Tablet
1408,2025-01-17,C133,Electronics,Mobile,24932,2,Tablet
1409,2025-02-25,C420,Electronics,Tablet,3790,2,Tablet
1410,2025-02-07,C126,Electronics,Mobile,44604,1,Tablet
1411,2025-03-18,C219,Beauty,Facewash,6480,3,Desktop
1412,2025-03-21,C417,Electronics,Tablet,25360,2,Desktop
1413,2025-03-08,C332,Electronics,Headphones,42858,3,Mobile
1414,2025-01-09,C404,Home,Chair,7278,1,Mobile
1415,2025-02-23,C281,Fashion,Jeans,41970,3,Desktop
1416,2025-01-08,C122,Beauty,Facewash,12384,1,Mobile
1417,2025-02-15,C433,Fashion,Dress,38507,2,Tablet
1418,2025-02-13,C408,Home,Chair,9860,2,Desktop
1419,2025-03-28,C436,Home,Table,729,3,Tablet
1420,2025-02-24,C127,Fashion,Shirt,15757,3,Tablet
1421,2025-02-13,C135,Home,Chair,13331,3,Mobile
1422,2025-03-30,C407,Fashion,Jacket,45733,3,Desktop
1423,2025-01-21,C268,Home,Table,40576,2,Desktop
1424,2025-01-01,C212,Electronics,Tablet,57616,1,Desktop
1425,2025-03-03,C222,Fashion,Jeans,30774,3,Mobile
1426,2025-02-16,C103,Home,Lamp,13655,2,Mobile
1427,2025-01-19,C158,Electronics,Mobile,23654,1,Tablet
1428,2025-02-16,C491,Home,Lamp,12940,3,Tablet
1429,2025-01-29,C189,Electronics,Mobile,13249,1,Desktop
1430,2025-01-26,C191,Home,Chair,22470,3,Mobile
1431,2025-03-28,C110,Electronics,Laptop,55439,2,Mobile
1432,2025-02-09,C207,Fashion,Jacket,43117,1,Desktop
1433,2025-03-09,C187,Beauty,Shampoo,24424,2,Tablet
1434,2025-01-25,C197,Beauty,Cream,7965,1,Mobile
1435,2025-02-01,C425,Beauty,Perfume,21037,3,Desktop
1436,2025-02-11,C176,Electronics,Laptop,56196,3,Desktop
1437,2025-03-16,C360,Fashion,Shirt,41452,2,Mobile
1438,2025-03-20,C439,Beauty,Shampoo,47864,1,Desktop
1439,2025-03-07,C484,Electronics,Laptop,33532,2,Tablet
1440,2025-02-17,C264,Home,Lamp,34206,2,Mobile
1441,2025-03-23,C305,Beauty,Facewash,31248,2,Tablet
1442,2025-02-20,C220,Electronics,Laptop,14586,1,Desktop
1443,2025-02-17,C180,Fashion,Dress,28054,2,Tablet
1444,2025-03-08,C327,Home,Mixer,9003,1,Desktop
1445,2025-03-21,C362,Home,Chair,38470,1,Desktop
1446,2025-02-17,C309,Home,Lamp,29766,2,Desktop
1447,2025-02-26,C191,Beauty,Perfume,18092,2,Mobile
1448,2025-02-07,C142,Fashion,Dress,42493,1,Desktop
1449,2025-02-16,C136,Electronics,Headphones,15125,1,Mobile
1450,2025-02-02,C268,Electronics,Laptop,22073,1,Tablet
1451,2025-03-11,C170,Home,Table,12693,3,Tablet
1452,2025-02-21,C277,Home,Mixer,50667,2,Desktop
1453,2025-01-20,C489,Beauty,Cream,31133,3,Tablet
1454,2025-03-02,C207,Beauty,Shampoo,15071,3,Tablet
1455,2025-02-10,C143,Fashion,Jacket,47550,2,Desktop
1456,2025-02-26,C207,Fashion,Jacket,50671,3,Desktop
1457,2025-02-09,C165,Beauty,Cream,24756,1,Tablet
1458,2025-01-29,C273,Electronics,Tablet,53310,3,Desktop
1459,2025-02-08,C375,Beauty,Facewash,45142,2,Tablet
1460,2025-02-12,C178,Home,Mixer,37396,1,Mobile
1461,2025-02-19,C373,Beauty,Facewash,13582,2,Mobile
1462,2025-03-23,C331,Fashion,Jacket,7319,2,Tablet
1463,2025-01-23,C383,Home,Mixer,11434,1,Tablet
1464,2025-02-19,C135,Electronics,Tablet,1958,1,Mobile
1465,2025-01-09,C368,Home,Chair,15472,2,Tablet
1466,2025-02-11,C187,Beauty,Cream,24359,3,Mobile
1467,2025-02-23,C374,Beauty,Facewash,10491,1,Mobile
1468,2025-02-09,C205,Beauty,Cream,25693,1,Mobile
1469,2025-03-17,C258,Beauty,Facewash,10605,3,Tablet
1470,2025-02-27,C173,Fashion,Jacket,18251,1,Mobile
1471,2025-03-14,C268,Electronics,Tablet,39839,1,Tablet
1472,2025-01-12,C477,Beauty,Facewash,30523,3,Mobile
1473,2025-02-20,C252,Home,Lamp,22926,3,Tablet
1474,2025-02-25,C475,Fashion,Jacket,16527,1,Tablet
1475,2025-03-14,C457,Beauty,Facewash,59892,3,Mobile
1476,2025-02-05,C180,Electronics,Tablet,45986,1,Mobile
1477,2025-03-05,C211,Home,Mixer,45947,3,Tablet
1478,2025-02-11,C358,Beauty,Cream,24365,1,Mobile
1479,2025-01-06,C359,Beauty,Facewash,11002,2,Mobile
1480,2025-03-01,C445,Beauty,Cream,4996,3,Tablet
1481,2025-01-05,C303,Beauty,Perfume,49087,2,Mobile
1482,2025-03-27,C267,Electronics,Headphones,7715,3,Mobile
1483,2025-03-26,C380,Beauty,Facewash,30435,1,Mobile
1484,2025-01-22,C182,Fashion,Jacket,9391,2,Desktop
1485,2025-02-20,C373,Electronics,Mobile,11815,2,Mobile
1486,2025-01-20,C239,Fashion,Shirt,44200,1,Tablet
1487,2025-03-28,C117,Beauty,Perfume,11861,1,Tablet
1488,2025-03-24,C367,Fashion,Jacket,45861,1,Tablet
1489,2025-03-18,C126,Electronics,Tablet,45442,2,Desktop
1490,2025-02-17,C227,Electronics,Mobile,50820,2,Mobile
1491,2025-01-02,C114,Fashion,Jeans,6189,1,Desktop
1492,2025-01-13,C212,Home,Chair,44761,3,Mobile
1493,2025-02-11,C155,Fashion,Jeans,3084,2,Tablet
1494,2025-02-24,C302,Home,Chair,41138,1,Tablet
1495,2025-01-23,C265,Electronics,Laptop,14210,1,Desktop
1496,2025-01-28,C299,Electronics,Tablet,43060,2,Mobile
1497,2025-03-21,C432,Beauty,Shampoo,4526,3,Desktop
1498,2025-03-18,C254,Home,Mixer,4612,1,Desktop
1499,2025-02-02,C187,Beauty,Cream,46896,3,Tablet
1500,2025-03-30,C447,Electronics,Headphones,41544,3,Desktop
1501,2025-03-27,C262,Fashion,Dress,11690,3,Tablet
1502,2025-02-27,C399,Beauty,Cream,22161,1,Tablet
1503,2025-01-30,C106,Beauty,Shampoo,33192,3,Tablet
1504,2025-02-01,C319,Electronics,Mobile,20440,1,Tablet
1505,2025-01-26,C251,Electronics,Mobile,9214,2,Desktop
1506,2025-03-18,C221,Fashion,Jacket,13594,3,Mobile
1507,2025-01-06,C429,Beauty,Perfume,8999,2,Desktop
1508,2025-02-12,C475,Beauty,Perfume,49388,1,Mobile
1509,2025-02-01,C440,Home,Chair,13688,3,Mobile
1510,2025-03-22,C326,Fashion,Jacket,34375,2,Mobile
1511,2025-01-07,C198,Electronics,Mobile,57207,2,Mobile
1512,2025-03-12,C403,Fashion,Jeans,8428,1,Mobile
1513,2025-03-01,C471,Fashion,Jeans,33454,1,Desktop
1514,2025-01-23,C317,Home,Chair,47495,1,Mobile
1515,2025-01-26,C425,Fashion,Dress,18900,3,Desktop
1516,2025-01-22,C293,Home,Lamp,5443,2,Desktop
1517,2025-02-25,C476,Beauty,Facewash,27901,3,Tablet
1518,2025-02-08,C142,Fashion,Jacket,1498,2,Desktop
1519,2025-02-28,C256,Fashion,Jeans,17061,2,Desktop
1520,2025-02-12,C136,Home,Lamp,37040,3,Desktop
1521,2025-01-02,C102,Fashion,Jacket,13026,1,Mobile
1522,2025-02-17,C480,Home,Lamp,26712,2,Desktop
1523,2025-02-22,C136,Beauty,Facewash,20372,3,Tablet
1524,2025-02-25,C199,Electronics,Mobile,25419,3,Mobile
1525,2025-03-30,C425,Home,Table,33597,3,Desktop
1526,2025-02-01,C476,Home,Mixer,42857,2,Desktop
1527,2025-03-28,C461,Fashion,Jacket,2461,2,Tablet
1528,2025-01-19,C448,Electronics,Laptop,17326,3,Desktop
1529,2025-01-02,C182,Home,Chair,39662,3,Tablet
1530,2025-04-01,C303,Electronics,Mobile,42431,3,Desktop
1531,2025-02-02,C318,Electronics,Laptop,57609,2,Mobile
1532,2025-01-12,C310,Home,Lamp,38609,2,Tablet
1533,2025-01-27,C483,Electronics,Headphones,53561,1,Desktop
1534,2025-01-13,C100,Beauty,Perfume,620,1,Desktop
1535,2025-02-25,C247,Electronics,Tablet,34603,2,Tablet
1536,2025-01-26,C168,Fashion,Jeans,24753,1,Tablet
1537,2025-01-28,C390,Beauty,Shampoo,33139,1,Desktop
1538,2025-01-25,C488,Fashion,Jeans,4065,3,Mobile
1539,2025-03-23,C155,Home,Lamp,29083,3,Tablet
1540,2025-02-05,C163,Fashion,Shirt,19410,1,Desktop
1541,2025-03-04,C344,Electronics,Headphones,2144,3,Mobile
1542,2025-03-16,C440,Electronics,Mobile,4201,2,Mobile
1543,2025-03-19,C292,Electronics,Mobile,14032,3,Mobile
1544,2025-02-13,C319,Home,Lamp,31213,2,Tablet
1545,2025-02-21,C440,Home,Table,20858,1,Desktop
1546,2025-02-28,C101,Beauty,Cream,23532,2,Mobile
1547,2025-02-05,C371,Beauty,Shampoo,1882,3,Mobile
1548,2025-03-02,C437,Fashion,Dress,29816,3,Tablet
1549,2025-03-23,C108,Beauty,Shampoo,405,3,Desktop
1550,2025-02-26,C447,Home,Mixer,53124,3,Desktop
1551,2025-02-14,C141,Fashion,Jacket,26425,3,Tablet
1552,2025-02-19,C475,Beauty,Facewash,43344,3,Mobile
1553,2025-03-06,C392,Home,Chair,46857,1,Tablet
1554,2025-03-12,C444,Electronics,Laptop,32832,1,Desktop
1555,2025-03-26,C346,Beauty,Shampoo,58947,2,Mobile
1556,2025-01-12,C458,Fashion,Jeans,14070,1,Tablet
1557,2025-02-19,C267,Electronics,Tablet,47108,1,Mobile
1558,2025-03-27,C343,Home,Chair,47331,2,Tablet
1559,2025-01-12,C351,Electronics,Laptop,35231,3,Tablet
1560,2025-02-13,C429,Home,Chair,37946,3,Mobile
1561,2025-01-30,C323,Beauty,Facewash,43055,3,Tablet
1562,2025-01-12,C157,Fashion,Dress,7781,2,Mobile
1563,2025-01-17,C288,Home,Chair,48999,1,Tablet
1564,2025-01-08,C259,Home,Lamp,38008,3,Mobile
1565,2025-01-17,C447,Fashion,Jacket,27967,2,Desktop
1566,2025-02-10,C335,Fashion,Shirt,26107,1,Tablet
1567,2025-02-28,C448,Fashion,Dress,55067,1,Desktop
1568,2025-01-05,C459,Fashion,Dress,9759,3,Tablet
1569,2025-04-01,C240,Home,Table,33123,3,Mobile
1570,2025-01-08,C292,Beauty,Shampoo,32641,2,Tablet
1571,2025-01-29,C475,Home,Chair,54456,3,Mobile
1572,2025-02-08,C300,Electronics,Laptop,56349,2,Tablet
1573,2025-03-28,C316,Fashion,Shirt,36109,2,Desktop
1574,2025-03-09,C136,Beauty,Perfume,49857,2,Desktop
1575,2025-02-20,C380,Home,Table,45837,1,Tablet
1576,2025-02-08,C463,Electronics,Laptop,21395,3,Mobile
1577,2025-03-03,C456,Beauty,Shampoo,38024,1,Desktop
1578,2025-03-25,C200,Home,Chair,13947,1,Tablet
1579,2025-01-19,C447,Electronics,Headphones,47776,3,Mobile
1580,2025-02-15,C149,Beauty,Facewash,44728,1,Mobile
1581,2025-02-13,C432,Beauty,Shampoo,3638,1,Tablet
1582,2025-01-05,C225,Beauty,Shampoo,41289,3,Desktop
1583,2025-03-18,C452,Electronics,Laptop,26194,2,Desktop
1584,2025-01-12,C437,Fashion,Jacket,51046,3,Tablet
1585,2025-02-17,C327,Beauty,Facewash,18236,3,Tablet
1586,2025-03-24,C350,Electronics,Mobile,7843,1,Mobile
1587,2025-02-05,C345,Fashion,Shirt,38659,3,Tablet
1588,2025-02-25,C459,Electronics,Laptop,25363,2,Tablet
1589,2025-03-10,C465,Home,Chair,6716,2,Mobile
1590,2025-03-13,C301,Fashion,Jacket,53472,3,Mobile
1591,2025-03-25,C465,Beauty,Cream,34206,3,Tablet
1592,2025-03-30,C406,Electronics,Laptop,43360,1,Mobile
1593,2025-01-06,C162,Fashion,Shirt,36554,2,Desktop
1594,2025-02-02,C387,Fashion,Jeans,42971,1,Mobile
1595,2025-03-11,C286,Electronics,Mobile,8373,3,Desktop
1596,2025-01-06,C253,Fashion,Jacket,43333,1,Mobile
1597,2025-02-10,C455,Home,Lamp,9365,3,Desktop
1598,2025-01-31,C122,Home,Chair,45284,1,Tablet
1599,2025-03-19,C168,Electronics,Laptop,9484,2,Mobile
1600,2025-02-24,C418,Fashion,Dress,18379,1,Tablet
1601,2025-02-21,C183,Electronics,Headphones,17283,2,Tablet
1602,2025-01-19,C455,Beauty,Cream,16857,3,Desktop
1603,2025-03-31,C424,Fashion,Shirt,41459,3,Desktop
1604,2025-03-19,C361,Fashion,Dress,37138,3,Tablet
1605,2025-02-18,C322,Fashion,Jacket,54042,1,Desktop
1606,2025-01-15,C372,Electronics,Laptop,5280,2,Mobile
1607,2025-02-12,C285,Beauty,Cream,21784,3,Mobile
1608,2025-01-13,C105,Home,Chair,57141,1,Desktop
1609,2025-03-09,C189,Beauty,Shampoo,25014,1,Mobile
1610,2025-03-15,C458,Home,Lamp,6461,3,Desktop
1611,2025-02-10,C187,Home,Table,40010,1,Mobile
1612,2025-03-12,C372,Beauty,Shampoo,22821,3,Tablet
1613,2025-03-29,C104,Beauty,Facewash,39017,1,Desktop
1614,2025-02-04,C476,Fashion,Jeans,9550,2,Tablet
1615,2025-02-23,C411,Electronics,Headphones,46566,1,Tablet
1616,2025-02-06,C357,Beauty,Shampoo,28967,2,Desktop
1617,2025-03-23,C256,Home,Lamp,34317,3,Mobile
1618,2025-01-11,C424,Electronics,Headphones,26841,2,Mobile
1619,2025-01-11,C129,Electronics,Laptop,6336,1,Tablet
1620,2025-03-07,C446,Home,Lamp,53175,1,Desktop
1621,2025-03-10,C446,Fashion,Jacket,32824,3,Tablet
1622,2025-01-01,C481,Electronics,Tablet,1110,3,Mobile
1623,2025-03-29,C370,Beauty,Perfume,16205,3,Tablet
1624,2025-01-23,C215,Electronics,Tablet,11244,3,Tablet
1625,2025-01-07,C280,Electronics,Headphones,55211,1,Tablet
1626,2025-02-13,C157,Beauty,Facewash,25044,1,Desktop
1627,2025-02-03,C250,Fashion,Shirt,19209,2,Desktop
1628,2025-01-28,C301,Fashion,Shirt,48567,3,Tablet
1629,2025-02-15,C129,Home,Mixer,30546,3,Desktop
1630,2025-01-01,C154,Electronics,Tablet,21731,2,Desktop
1631,2025-02-25,C151,Home,Chair,26549,2,Mobile
1632,2025-02-22,C178,Beauty,Shampoo,5753,3,Tablet
1633,2025-01-29,C228,Electronics,Tablet,652,1,Tablet
1634,2025-01-24,C319,Beauty,Facewash,24730,2,Desktop
1635,2025-01-18,C182,Home,Mixer,28942,3,Desktop
1636,2025-01-15,C201,Home,Lamp,580,2,Tablet
1637,2025-02-12,C315,Fashion,Dress,2838,1,Desktop
1638,2025-02-04,C440,Electronics,Laptop,43860,1,Desktop
1639,2025-01-17,C449,Electronics,Tablet,32251,3,Desktop
1640,2025-01-17,C299,Home,Lamp,33089,3,Tablet
1641,2025-02-14,C179,Electronics,Mobile,52151,1,Mobile
1642,2025-03-18,C319,Electronics,Laptop,3610,3,Desktop
1643,2025-01-11,C348,Electronics,Tablet,31669,2,Desktop
1644,2025-01-24,C361,Beauty,Shampoo,40675,1,Tablet
1645,2025-02-01,C458,Fashion,Dress,50448,1,Desktop
1646,2025-03-06,C458,Beauty,Shampoo,31257,3,Mobile
1647,2025-01-20,C424,Fashion,Jeans,56224,3,Tablet
1648,2025-01-25,C240,Fashion,Shirt,8870,2,Mobile
1649,2025-01-07,C146,Fashion,Jacket,1357,3,Mobile
1650,2025-01-30,C424,Beauty,Facewash,34604,2,Tablet
1651,2025-02-24,C361,Fashion,Dress,28123,2,Mobile
1652,2025-02-14,C243,Electronics,Headphones,7412,2,Desktop
1653,2025-01-01,C120,Beauty,Shampoo,21161,1,Mobile
1654,2025-03-19,C243,Electronics,Headphones,14092,2,Desktop
1655,2025-02-12,C286,Electronics,Tablet,12313,2,Desktop
1656,2025-03-12,C449,Home,Mixer,6549,3,Mobile
1657,2025-03-17,C480,Fashion,Dress,23830,3,Desktop
1658,2025-02-19,C399,Home,Chair,42814,2,Mobile
1659,2025-01-16,C408,Electronics,Mobile,8751,3,Tablet
1660,2025-01-10,C150,Electronics,Laptop,12843,3,Desktop
1661,2025-01-20,C373,Home,Table,47736,2,Mobile
1662,2025-02-02,C464,Electronics,Laptop,12763,2,Tablet
1663,2025-02-25,C160,Home,Table,29591,3,Tablet
1664,2025-01-22,C111,Electronics,Tablet,27659,3,Tablet
1665,2025-03-30,C131,Home,Chair,19182,1,Tablet
1666,2025-01-10,C362,Fashion,Jacket,32642,3,Tablet
1667,2025-02-19,C387,Fashion,Jacket,49399,3,Desktop
1668,2025-03-15,C181,Beauty,Perfume,13761,1,Mobile
1669,2025-04-01,C357,Fashion,Shirt,57816,3,Desktop
1670,2025-02-04,C462,Home,Table,56067,1,Desktop
1671,2025-02-07,C221,Electronics,Laptop,14875,1,Tablet
1672,2025-01-07,C238,Electronics,Laptop,58107,2,Mobile
1673,2025-02-14,C432,Fashion,Jeans,35235,1,Mobile
1674,2025-01-18,C235,Home,Table,5655,3,Tablet
1675,2025-02-15,C105,Beauty,Perfume,21475,1,Tablet
1676,2025-03-26,C375,Fashion,Dress,11782,2,Mobile
1677,2025-03-19,C424,Electronics,Tablet,43049,2,Tablet
1678,2025-03-16,C204,Fashion,Jacket,14659,2,Desktop
1679,2025-02-25,C471,Beauty,Shampoo,29432,1,Tablet
1680,2025-01-24,C353,Home,Chair,59324,2,Mobile
1681,2025-03-04,C391,Beauty,Shampoo,53651,1,Mobile
1682,2025-02-20,C190,Fashion,Dress,1579,2,Mobile
1683,2025-02-28,C225,Fashion,Shirt,9605,1,Desktop
1684,2025-01-02,C472,Beauty,Cream,47668,3,Mobile
1685,2025-03-24,C106,Electronics,Tablet,25365,1,Mobile
1686,2025-03-22,C173,Electronics,Laptop,16475,1,Desktop
1687,2025-02-13,C476,Electronics,Mobile,52082,1,Tablet
1688,2025-01-21,C327,Electronics,Laptop,9324,2,Tablet
1689,2025-03-11,C128,Home,Table,31585,1,Mobile
1690,2025-02-07,C378,Home,Mixer,1589,1,Mobile
1691,2025-01-30,C112,Electronics,Tablet,9495,1,Mobile
1692,2025-01-29,C246,Beauty,Facewash,9858,2,Tablet
1693,2025-01-14,C214,Beauty,Cream,32431,1,Mobile
1694,2025-02-16,C160,Home,Table,5199,3,Desktop
1695,2025-03-09,C319,Electronics,Mobile,39816,1,Mobile
1696,2025-03-29,C441,Home,Chair,44727,2,Mobile
1697,2025-03-26,C355,Home,Table,23031,1,Desktop
1698,2025-01-20,C101,Home,Table,53331,3,Mobile
1699,2025-03-03,C469,Fashion,Dress,9884,2,Desktop
1700,2025-01-19,C242,Electronics,Mobile,38069,2,Tablet
1701,2025-02-10,C280,Electronics,Headphones,8558,1,Desktop
1702,2025-03-23,C408,Beauty,Facewash,31741,3,Desktop
1703,2025-02-23,C296,Home,Chair,52769,3,Mobile
1704,2025-01-11,C296,Beauty,Facewash,35096,3,Mobile
1705,2025-01-01,C285,Beauty,Shampoo,46277,1,Mobile
1706,2025-01-15,C168,Fashion,Shirt,23950,3,Desktop
1707,2025-01-19,C335,Electronics,Headphones,23849,1,Desktop
1708,2025-01-18,C482,Beauty,Shampoo,14010,1,Mobile
1709,2025-02-24,C456,Electronics,Laptop,24937,3,Mobile
1710,2025-01-10,C397,Home,Mixer,46167,1,Tablet
1711,2025-01-11,C172,Beauty,Shampoo,2178,1,Desktop
1712,2025-01-24,C176,Fashion,Shirt,1017,3,Desktop
1713,2025-03-02,C253,Beauty,Shampoo,49227,3,Tablet
1714,2025-02-06,C106,Beauty,Perfume,29296,3,Tablet
1715,2025-01-23,C409,Electronics,Laptop,4132,3,Mobile
1716,2025-03-12,C332,Fashion,Shirt,26177,2,Tablet
1717,2025-02-04,C180,Home,Table,46688,1,Desktop
1718,2025-03-21,C305,Electronics,Tablet,8400,3,Mobile
1719,2025-03-19,C386,Electronics,Laptop,25909,1,Tablet
1720,2025-02-21,C428,Electronics,Tablet,31487,2,Tablet
1721,2025-01-25,C317,Beauty,Shampoo,3782,2,Tablet
1722,2025-02-12,C408,Home,Mixer,7041,1,Desktop
1723,2025-01-09,C154,Electronics,Laptop,18694,1,Tablet
1724,2025-01-26,C382,Fashion,Shirt,49779,2,Mobile
1725,2025-01-06,C389,Electronics,Laptop,17840,1,Tablet
1726,2025-01-02,C258,Beauty,Cream,3348,2,Mobile
1727,2025-02-20,C261,Home,Table,26292,3,Mobile
1728,2025-02-22,C269,Home,Chair,46249,3,Mobile
1729,2025-03-17,C344,Electronics,Laptop,1752,3,Desktop
1730,2025-01-11,C337,Electronics,Headphones,10765,1,Tablet
1731,2025-01-19,C434,Electronics,Laptop,58160,1,Tablet
1732,2025-02-16,C248,Fashion,Dress,29526,1,Desktop
1733,2025-01-31,C298,Beauty,Cream,58571,3,Tablet
1734,2025-01-13,C354,Fashion,Shirt,10187,3,Tablet
1735,2025-01-12,C500,Electronics,Laptop,50421,2,Tablet
1736,2025-01-21,C251,Beauty,Cream,30006,2,Mobile
1737,2025-01-10,C145,Electronics,Headphones,37982,2,Desktop
1738,2025-02-26,C490,Fashion,Jacket,17104,2,Desktop
1739,2025-02-06,C286,Fashion,Shirt,37472,2,Mobile
1740,2025-02-26,C166,Beauty,Facewash,56364,3,Tablet
1741,2025-03-06,C311,Home,Table,24689,1,Tablet
1742,2025-03-24,C417,Beauty,Perfume,57701,3,Mobile
1743,2025-01-14,C179,Electronics,Laptop,46058,3,Mobile
1744,2025-01-29,C137,Home,Lamp,10568,3,Desktop
1745,2025-03-01,C338,Beauty,Facewash,44053,1,Desktop
1746,2025-02-20,C155,Beauty,Cream,5824,1,Tablet
1747,2025-02-13,C262,Beauty,Shampoo,26514,2,Mobile
1748,2025-02-05,C158,Beauty,Shampoo,46225,3,Desktop
1749,2025-03-23,C174,Beauty,Cream,35922,1,Desktop
1750,2025-02-18,C496,Fashion,Dress,37437,1,Tablet
1751,2025-01-07,C209,Electronics,Headphones,51944,2,Desktop
1752,2025-02-02,C238,Fashion,Shirt,49916,3,Desktop
1753,2025-01-11,C307,Fashion,Shirt,9488,1,Desktop
1754,2025-03-27,C209,Home,Lamp,57300,2,Tablet
1755,2025-02-13,C319,Home,Chair,54630,1,Mobile
1756,2025-03-02,C346,Home,Chair,13215,2,Desktop
1757,2025-01-02,C299,Fashion,Jacket,23445,3,Tablet
1758,2025-01-19,C415,Fashion,Shirt,47564,3,Tablet
1759,2025-03-05,C175,Home,Table,1129,1,Desktop
1760,2025-03-08,C234,Home,Mixer,52105,3,Desktop
